Species,Block,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Year,Month,Week,DayOfWeek,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,T900,T115,T002,T138,T003,T128,T225,T011,T903,T013,T008
6.0,14,T033,41.906638,-87.701431,9,2,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,14,T033,41.906638,-87.701431,9,3,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
6.0,11,T090,41.868077,-87.666901,9,10,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,11,T090,41.868077,-87.666901,9,19,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
9.0,11,T090,41.868077,-87.666901,9,1,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
6.0,42,T135,41.662014,-87.724608,8,20,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,42,T135,41.662014,-87.724608,8,25,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
9.0,42,T135,41.662014,-87.724608,8,6,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
6.0,53,T141,41.961743,-87.76007,9,1,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,53,T141,41.961743,-87.76007,9,3,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,40,T142,41.953067,-87.776792,8,4,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,43,T145,41.878114,-87.629798,3,1,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,42,T146,41.958271,-87.702575,9,6,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,28,T147,41.932094,-87.700117,8,1,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,18,T150,42.006858,-87.675919,9,2,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
6.0,70,T151,41.916265,-87.800515,8,3,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,70,T151,41.916265,-87.800515,8,6,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
6.0,35,T158,41.682587,-87.707973,9,1,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,35,T158,41.682587,-87.707973,9,4,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,45,T220,41.963976,-87.69181,9,1,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
6.0,40,T001,41.953705,-87.733974,8,1,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,46,T003,41.964242,-87.757639,8,2,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,1,0,0,0,0,0,0
6.0,60,T006,41.990284,-87.797127,8,1,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,60,T006,41.990284,-87.797127,8,1,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,70,T008,42.008314,-87.777921,9,2,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,1
6.0,61,T012,41.991429,-87.747113,8,2,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,27,T034,41.843811,-87.686763,9,1,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,68,T037,41.921177,-87.79518,8,1,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
6.0,21,T040,41.852652,-87.719887,8,5,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,21,T040,41.852652,-87.719887,8,1,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,30,T043,41.857402,-87.694991,8,1,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
6.0,11,T047,41.868142,-87.696269,9,1,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,11,T047,41.868142,-87.696269,9,1,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
6.0,25,T051,41.846283,-87.656913,9,1,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,10,T085,41.721474,-87.648064,8,2,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
9.0,10,T088,41.869107,-87.696293,9,1,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
6.0,96,T161,41.719059,-87.675088,9,3,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,96,T161,41.719059,-87.675088,9,5,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
2.0,18,T219,41.966987,-87.674677,8,1,0,2007,6,26,1,91.5,71.5,81.5,10.5,69.0,72.0,0.0,16.5,0.085,29.42,30.1,6.699999999999999,21.5,7.6,0,0,0,0,0,0,0,0,0,0,0
6.0,41,T002,41.95469,-87.800991,9,2,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,1,0,0,0,0,0,0,0,0
6.0,79,T015,41.974089,-87.824812,8,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,79,T015,41.974089,-87.824812,8,2,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,25,T046,41.891118,-87.654491,8,2,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
6.0,22,T054,41.921965,-87.632085,8,3,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,22,T086,41.688324,-87.676709,8,2,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
9.0,22,T086,41.688324,-87.676709,8,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
6.0,11,T091,41.862292,-87.64886,8,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,22,T096,41.731922,-87.677512,8,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,65,T143,41.999129,-87.795585,8,3,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
6.0,75,T148,42.01743,-87.687769,8,2,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,75,T148,42.01743,-87.687769,8,2,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,15,T153,41.907645,-87.760886,8,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
6.0,72,T016,42.011601,-87.811506,8,2,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
6.0,58,T028,41.986921,-87.689778,9,2,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,58,T028,41.986921,-87.689778,9,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
9.0,50,T031,41.801498,-87.763416,9,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,10,T089,41.723195,-87.64997,5,2,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
6.0,11,T090,41.868077,-87.666901,9,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,11,T090,41.868077,-87.666901,9,6,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
9.0,11,T090,41.868077,-87.666901,9,3,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,42,T135,41.662014,-87.724608,8,3,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,53,T141,41.961743,-87.76007,9,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,40,T142,41.953067,-87.776792,8,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,43,T145,41.878114,-87.629798,3,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,42,T146,41.958271,-87.702575,9,2,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,18,T150,42.006858,-87.675919,9,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
6.0,70,T151,41.916265,-87.800515,8,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,70,T151,41.916265,-87.800515,8,5,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,35,T158,41.682587,-87.707973,9,6,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,37,T218,41.948167,-87.730698,8,5,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,60,T006,41.990284,-87.797127,8,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
6.0,61,T012,41.991429,-87.747113,8,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
6.0,30,T043,41.857402,-87.694991,8,2,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,30,T043,41.857402,-87.694991,8,3,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
6.0,10,T085,41.721474,-87.648064,8,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
9.0,10,T085,41.721474,-87.648064,8,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
6.0,61,T013,41.923738,-87.785288,9,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,1,0
2.0,64,T014,41.970248,-87.787992,8,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,12,T018,42.010412,-87.66214,8,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
6.0,10,T030,41.89923,-87.716788,9,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,10,T030,41.89923,-87.716788,9,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
6.0,20,T084,41.692555,-87.598865,8,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
2.0,20,T084,41.692555,-87.598865,8,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
6.0,33,T144,41.94016,-87.794896,9,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
6.0,11,T160,41.903002,-87.688267,8,1,0,2007,6,26,4,70.5,56.0,63.5,-7.5,55.5,59.5,1.5,0.0,0.0,29.44,30.12,7.5,2.0,8.25,0,0,0,0,0,0,0,0,0,0,0
6.0,41,T002,41.95469,-87.800991,9,3,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,1,0,0,0,0,0,0,0,0
2.0,41,T002,41.95469,-87.800991,9,2,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,1,0,0,0,0,0,0,0,0
6.0,62,T007,41.994991,-87.769279,9,4,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
2.0,62,T007,41.994991,-87.769279,9,4,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
6.0,79,T015,41.974089,-87.824812,8,3,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
6.0,15,T045,41.9216,-87.666455,8,2,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
2.0,15,T045,41.9216,-87.666455,8,2,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
6.0,25,T046,41.891118,-87.654491,8,3,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
2.0,25,T046,41.891118,-87.654491,8,16,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
2.0,11,T048,41.867108,-87.654224,8,1,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
6.0,22,T054,41.921965,-87.632085,8,2,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
2.0,22,T054,41.921965,-87.632085,8,1,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
6.0,22,T086,41.688324,-87.676709,8,2,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
2.0,22,T086,41.688324,-87.676709,8,3,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
6.0,22,T096,41.731922,-87.677512,8,3,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
2.0,22,T096,41.731922,-87.677512,8,4,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
9.0,22,T096,41.731922,-87.677512,8,3,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
6.0,53,T129,41.891126,-87.61156,5,2,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
2.0,53,T129,41.891126,-87.61156,5,1,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
2.0,75,T148,42.01743,-87.687769,8,1,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
2.0,91,T009,41.981964,-87.812827,8,2,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
6.0,36,T011,41.944869,-87.832763,8,6,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,1,0,0,0
2.0,72,T016,42.011601,-87.811506,8,1,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
2.0,38,T019,41.94983,-87.698457,9,1,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
6.0,58,T028,41.986921,-87.689778,9,1,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
2.0,58,T028,41.986921,-87.689778,9,5,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
9.0,58,T028,41.986921,-87.689778,9,1,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
6.0,10,T089,41.723195,-87.64997,5,1,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
6.0,11,T090,41.868077,-87.666901,9,2,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
2.0,11,T090,41.868077,-87.666901,9,11,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
2.0,11,T092,41.869216,-87.627561,8,2,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
6.0,42,T135,41.662014,-87.724608,8,16,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
2.0,42,T135,41.662014,-87.724608,8,12,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
0.0,42,T135,41.662014,-87.724608,8,2,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
6.0,40,T142,41.953067,-87.776792,8,1,0,2007,7,27,0,78.0,55.5,67.0,-5.0,50.0,58.5,0.0,2.0,0.0,29.52,30.215,6.65,13.0,8.3,0,0,0,0,0,0,0,0,0,0,0
